Age,CityTier,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,MonthlyIncome,TypeofContact_Self Enquiry,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,Gender_Male,ProductPitched_Deluxe,ProductPitched_King,ProductPitched_Standard,ProductPitched_Super Deluxe,MaritalStatus_Married,MaritalStatus_Unmarried,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP
29.0,1,29.0,2,1.0,3.0,2.0,0,2,1,1.0,17700.0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False
20.0,3,29.0,3,4.0,3.0,3.0,1,2,0,2.0,20353.0,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False
39.0,1,32.0,3,5.0,4.0,5.0,0,3,0,2.0,30739.0,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False
31.0,3,23.0,4,4.0,3.0,2.0,0,3,0,3.0,23979.0,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False
48.0,3,13.0,3,3.0,5.0,5.0,0,4,1,1.0,20486.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
42.0,3,7.0,4,4.0,3.0,2.0,1,2,1,1.0,24671.0,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False
39.0,3,14.0,3,2.0,5.0,3.0,1,3,1,2.0,24283.0,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False
29.0,1,8.0,4,5.0,5.0,8.0,0,3,1,2.0,20758.0,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False
38.0,2,6.0,2,1.0,3.0,2.0,0,4,1,0.0,17844.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
33.0,1,9.0,3,4.0,4.0,2.0,0,4,0,2.0,24148.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
32.0,3,13.0,3,4.0,3.0,2.0,0,3,1,2.0,20484.0,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False
43.0,1,36.0,4,4.0,4.0,3.0,0,3,1,2.0,23112.0,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False
38.0,1,6.0,3,3.0,5.0,2.0,0,4,1,2.0,28582.0,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False
25.0,1,6.0,2,3.0,4.0,2.0,0,3,1,0.0,17096.0,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
30.0,3,8.0,3,3.0,4.0,2.0,0,3,1,2.0,17476.0,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False
36.0,3,21.0,2,5.0,3.0,2.0,0,1,1,0.0,20406.0,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False
50.0,1,16.0,3,4.0,3.0,7.0,0,5,1,1.0,25496.0,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False
30.0,1,13.0,3,4.0,3.0,3.0,0,3,0,2.0,21809.0,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
22.0,1,22.0,3,2.0,3.0,2.0,1,3,0,0.0,17935.0,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False
55.0,1,6.0,3,4.0,3.0,2.0,0,1,0,1.0,22458.0,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False
34.0,1,35.0,4,4.0,3.0,3.0,1,1,1,1.0,23885.0,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
31.0,1,9.0,5,5.0,3.0,3.0,0,4,1,2.0,22830.0,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
26.0,2,23.0,2,3.0,3.0,1.0,1,5,0,1.0,17741.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
37.0,3,10.0,2,3.0,3.0,5.0,0,4,1,0.0,17177.0,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False
33.0,1,6.0,3,3.0,3.0,2.0,1,1,1,0.0,28458.0,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
28.0,1,23.0,3,4.0,4.0,2.0,0,2,1,1.0,21489.0,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
21.0,3,11.0,2,3.0,5.0,2.0,1,1,1,0.0,17380.0,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False
46.0,1,14.0,3,4.0,3.0,6.0,1,3,0,2.0,23155.0,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
33.0,3,6.0,2,1.0,5.0,3.0,0,3,0,1.0,20376.0,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
23.0,1,14.0,4,4.0,4.0,3.0,1,3,1,1.0,21150.0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
56.0,1,15.0,3,3.0,3.0,3.0,0,2,0,0.0,17942.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
40.0,3,8.0,2,3.0,4.0,1.0,0,1,0,0.0,20715.0,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False
32.0,1,15.0,3,3.0,3.0,2.0,1,5,1,2.0,21322.0,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
41.0,3,29.0,3,3.0,3.0,4.0,1,3,0,2.0,22082.0,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False
54.0,1,13.0,3,4.0,3.0,4.0,0,5,1,1.0,21128.0,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False
49.0,1,9.0,4,2.0,4.0,7.0,0,2,0,3.0,21237.0,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False
25.0,1,18.0,4,2.0,3.0,2.0,0,5,0,2.0,22689.0,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
21.0,1,16.0,2,4.0,3.0,2.0,0,4,1,0.0,17625.0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
28.0,3,6.0,3,3.0,3.0,4.0,0,3,1,0.0,17909.0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
37.0,1,6.0,2,3.0,3.0,5.0,0,5,1,0.0,22491.0,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False
38.0,3,6.0,2,4.0,3.0,5.0,0,2,1,1.0,23686.0,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False
35.0,3,10.0,2,3.0,5.0,1.0,1,4,1,1.0,24582.0,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False
38.0,1,8.0,2,3.0,3.0,2.0,1,5,1,1.0,16702.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
20.0,1,6.0,2,4.0,4.0,2.0,0,4,1,0.0,17836.0,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
32.0,3,33.0,4,4.0,3.0,3.0,1,3,0,2.0,24295.0,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False
28.0,1,18.0,3,3.0,3.0,2.0,1,4,1,1.0,17515.0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
54.0,1,14.0,3,2.0,3.0,5.0,0,1,0,2.0,33492.0,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False
59.0,3,9.0,2,4.0,3.0,6.0,0,3,0,0.0,20171.0,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False
43.0,1,12.0,2,4.0,3.0,1.0,0,3,1,1.0,34392.0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True
34.0,3,32.0,3,4.0,3.0,3.0,0,3,0,2.0,23217.0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
30.0,1,30.0,3,4.0,3.0,2.0,0,3,0,1.0,20879.0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
36.0,1,15.0,2,4.0,4.0,3.0,1,4,0,1.0,23847.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
37.0,3,7.0,3,4.0,3.0,3.0,1,3,1,2.0,24879.0,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
43.0,1,24.0,3,2.0,5.0,5.0,1,1,1,2.0,25223.0,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False
35.0,1,15.0,2,3.0,3.0,2.0,0,4,0,1.0,20098.0,True,False,False,True,True,True,False,False,False,False,True,False,True,False,False
29.0,3,12.0,4,4.0,3.0,3.0,0,3,1,1.0,23586.0,True,False,False,True,True,True,False,False,False,False,True,False,True,False,False
51.0,3,27.0,3,3.0,3.0,1.0,1,5,0,2.0,20441.0,True,False,False,True,True,True,False,False,False,False,True,False,True,False,False
26.0,1,7.0,3,4.0,4.0,3.0,0,3,1,1.0,20774.0,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
33.0,1,31.0,4,4.0,3.0,3.0,0,4,1,1.0,23987.0,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False
55.0,3,24.0,2,3.0,4.0,4.0,0,1,1,0.0,31835.0,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False
59.0,3,6.0,3,3.0,3.0,4.0,1,1,1,0.0,26904.0,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False
39.0,3,14.0,3,5.0,3.0,2.0,0,1,1,1.0,22706.0,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False
29.0,1,9.0,3,4.0,3.0,2.0,0,2,1,2.0,26935.0,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False
31.0,1,29.0,3,4.0,3.0,1.0,0,3,1,1.0,20582.0,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False
33.0,1,8.0,2,3.0,5.0,1.0,0,3,1,1.0,17707.0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
35.0,1,9.0,3,5.0,5.0,8.0,0,4,0,2.0,24635.0,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
35.0,1,8.0,4,5.0,5.0,2.0,0,1,0,1.0,24021.0,False,False,False,True,True,True,False,False,False,False,True,False,True,False,False
37.0,3,10.0,3,4.0,4.0,5.0,1,4,0,2.0,27956.0,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False
32.0,1,7.0,4,4.0,5.0,3.0,0,5,1,3.0,22826.0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
56.0,3,20.0,3,2.0,3.0,8.0,1,3,1,2.0,32373.0,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False
40.0,1,15.0,3,4.0,3.0,3.0,0,2,0,1.0,22433.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
26.0,1,12.0,2,4.0,4.0,2.0,0,3,1,0.0,17368.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
40.0,1,11.0,3,4.0,3.0,2.0,0,3,1,1.0,23720.0,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False
30.0,1,9.0,2,3.0,5.0,6.0,1,4,1,1.0,17657.0,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False
41.0,3,15.0,3,3.0,3.0,4.0,1,2,0,1.0,23189.0,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False
43.0,1,9.0,3,4.0,3.0,4.0,1,3,1,1.0,28802.0,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False
59.0,1,28.0,4,4.0,4.0,6.0,0,3,1,2.0,28686.0,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False
32.0,1,31.0,2,4.0,3.0,4.0,0,1,1,1.0,23916.0,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
33.0,1,14.0,4,4.0,3.0,3.0,0,3,1,2.0,23561.0,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False
56.0,1,9.0,4,4.0,4.0,5.0,0,2,1,2.0,29654.0,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
42.0,1,29.0,4,4.0,3.0,5.0,1,5,0,1.0,24145.0,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
31.0,3,36.0,4,4.0,5.0,2.0,0,1,1,1.0,22793.0,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
19.0,1,21.0,3,4.0,3.0,3.0,0,5,1,1.0,20192.0,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
30.0,1,7.0,3,4.0,3.0,3.0,0,3,0,1.0,22997.0,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False
30.0,3,17.0,3,5.0,4.0,3.0,1,5,1,1.0,26946.0,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False
29.0,1,30.0,3,4.0,3.0,2.0,1,3,1,2.0,17439.0,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False
33.0,1,17.0,2,4.0,3.0,4.0,0,1,0,1.0,29922.0,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False
38.0,1,18.0,3,4.0,3.0,3.0,1,3,0,2.0,30863.0,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False
37.0,3,15.0,3,3.0,4.0,2.0,0,1,1,2.0,23834.0,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False
32.0,3,14.0,4,4.0,3.0,6.0,0,1,0,1.0,26225.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
51.0,1,17.0,4,5.0,3.0,8.0,0,5,0,3.0,29174.0,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False
32.0,1,10.0,3,4.0,3.0,2.0,0,4,1,0.0,21162.0,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
44.0,1,34.0,3,2.0,4.0,7.0,0,5,1,2.0,23554.0,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False
44.0,1,24.0,3,5.0,3.0,2.0,1,5,1,2.0,21115.0,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False
56.0,1,15.0,3,3.0,3.0,3.0,0,1,1,0.0,17942.0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
40.0,3,11.0,3,5.0,3.0,6.0,0,5,1,2.0,24580.0,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False
27.0,1,23.0,3,4.0,4.0,4.0,1,1,1,1.0,21051.0,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
41.0,1,9.0,4,4.0,3.0,4.0,0,1,0,1.0,21023.0,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
27.0,1,14.0,4,2.0,5.0,2.0,0,1,1,1.0,22256.0,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False
26.0,1,12.0,3,3.0,3.0,2.0,1,2,0,0.0,17659.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
38.0,3,8.0,2,3.0,5.0,4.0,0,4,0,1.0,21893.0,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False
39.0,1,9.0,3,4.0,3.0,3.0,1,5,1,1.0,20380.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
30.0,1,29.0,3,5.0,3.0,2.0,0,3,1,2.0,17613.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
35.0,3,6.0,3,3.0,3.0,2.0,0,5,1,0.0,23789.0,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
35.0,3,30.0,4,4.0,3.0,2.0,0,5,0,2.0,23246.0,False,False,False,True,True,True,False,False,False,False,True,False,True,False,False
50.0,1,7.0,3,4.0,5.0,4.0,0,4,0,1.0,22258.0,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False
33.0,1,20.0,4,5.0,4.0,3.0,0,5,0,1.0,21421.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
33.0,3,15.0,3,4.0,3.0,3.0,0,4,1,2.0,27676.0,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
32.0,3,9.0,4,4.0,3.0,6.0,1,5,1,2.0,25260.0,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False
33.0,1,20.0,3,3.0,4.0,2.0,0,5,0,0.0,17756.0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
24.0,1,6.0,3,3.0,3.0,3.0,1,3,1,2.0,17293.0,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False
50.0,1,35.0,4,5.0,5.0,5.0,0,3,0,2.0,22962.0,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False
41.0,3,17.0,3,5.0,4.0,2.0,0,5,1,1.0,25530.0,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False
36.0,1,12.0,2,5.0,3.0,2.0,0,2,0,0.0,17741.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
31.0,3,11.0,2,3.0,4.0,2.0,0,3,0,0.0,17789.0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
32.0,1,19.0,3,4.0,4.0,2.0,0,5,1,0.0,17743.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
35.0,1,7.0,4,4.0,5.0,7.0,0,1,1,3.0,21674.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
38.0,1,8.0,3,3.0,3.0,7.0,1,4,0,2.0,18057.0,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
42.0,1,32.0,2,3.0,5.0,4.0,1,3,0,1.0,28191.0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
53.0,3,8.0,2,3.0,3.0,7.0,0,3,1,0.0,29852.0,True,False,False,True,True,False,False,False,True,True,False,False,False,False,False
25.0,3,32.0,2,3.0,3.0,2.0,0,4,0,0.0,21180.0,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False
37.0,1,13.0,3,4.0,4.0,8.0,0,4,1,2.0,23619.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
24.0,1,27.0,4,4.0,3.0,2.0,0,4,1,3.0,20950.0,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False
43.0,1,12.0,4,4.0,3.0,6.0,0,3,1,1.0,20771.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
50.0,1,8.0,3,3.0,3.0,3.0,1,2,1,1.0,34237.0,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True
32.0,3,10.0,2,5.0,3.0,2.0,0,2,1,1.0,25400.0,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False
44.0,1,10.0,3,1.0,5.0,2.0,0,5,1,2.0,34190.0,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True
30.0,3,17.0,3,5.0,3.0,2.0,0,4,1,1.0,24547.0,True,False,False,True,True,True,False,False,False,False,True,False,True,False,False
24.0,1,11.0,3,2.0,5.0,4.0,0,4,0,2.0,21497.0,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
22.0,1,17.0,3,5.0,3.0,3.0,0,4,1,1.0,21303.0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
33.0,3,22.0,3,3.0,5.0,6.0,0,3,1,0.0,20324.0,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False
22.0,1,14.0,3,5.0,5.0,2.0,0,2,1,0.0,17451.0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False
58.0,1,6.0,2,5.0,3.0,3.0,1,1,1,1.0,20660.0,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False
31.0,1,18.0,2,3.0,3.0,1.0,1,4,1,0.0,20855.0,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False
30.0,1,16.0,3,4.0,3.0,2.0,0,5,1,2.0,21652.0,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
35.0,1,26.0,4,4.0,3.0,2.0,0,3,0,1.0,21339.0,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
55.0,1,26.0,2,3.0,3.0,4.0,1,1,0,0.0,20415.0,True,True,False,False,True,True,False,False,False,True,False,False,True,False,False
52.0,1,10.0,4,4.0,4.0,5.0,0,5,0,2.0,32412.0,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False
39.0,1,30.0,3,4.0,3.0,2.0,0,3,0,1.0,24423.0,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False
40.0,1,19.0,4,4.0,4.0,6.0,0,3,1,2.0,23973.0,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False
37.0,1,25.0,4,4.0,3.0,4.0,0,3,1,1.0,26457.0,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False
35.0,1,12.0,3,5.0,5.0,4.0,0,1,1,2.0,30309.0,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False
23.0,1,15.0,2,3.0,5.0,2.0,0,3,0,1.0,17500.0,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False
31.0,1,9.0,3,5.0,3.0,2.0,0,4,0,1.0,21398.0,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False
37.0,1,9.0,4,4.0,3.0,6.0,0,5,1,1.0,21197.0,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False
51.0,1,9.0,3,3.0,4.0,4.0,0,5,1,1.0,28734.0,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False
45.0,1,31.0,3,4.0,3.0,5.0,1,5,0,2.0,21839.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
43.0,1,13.0,2,1.0,3.0,5.0,0,4,1,0.0,17089.0,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False
49.0,1,16.0,2,3.0,5.0,1.0,1,3,0,0.0,33665.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
40.0,1,29.0,3,4.0,5.0,3.0,1,5,1,1.0,29558.0,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
